row,rt,final_value,start_value,time_elapsed,subject,facial_expressions,skinTone,starting_color,difference
840,26255.2,0.456936,0.581936,181992,5b04bbd4b98c410001adb8db,frown,dark,bright,-3.30644
841,NULL,NULL,NULL,6303,581d50e882c5aa000132ce4f,frown,dark,NULL,NULL
842,28795,0.475082,0.975082,35100,581d50e882c5aa000132ce4f,frown,dark,NULL,NULL
843,16940.4,0.478574,0.378574,52041,581d50e882c5aa000132ce4f,frown,dark,dim,-4.14258
844,5941.9,0.476963,0.376963,57985,581d50e882c5aa000132ce4f,frown,dark,dim,-3.30365
845,6651.85,0.465013,0.815013,64638,581d50e882c5aa000132ce4f,frown,dark,bright,-2.49872
846,5750.06,0.659565,0.934565,70389,581d50e882c5aa000132ce4f,frown,dark,bright,16.9565
847,4248.17,0.458245,0.708245,74638,581d50e882c5aa000132ce4f,frown,dark,bright,-6.17554
848,6247.81,0.35,0.102702,80887,581d50e882c5aa000132ce4f,frown,dark,dim,-16
849,NULL,NULL,NULL,3211,5c10e5c5753adc0001590f2c,smile,light,NULL,NULL
850,20738.7,0.441228,0.441228,23958,5c10e5c5753adc0001590f2c,smile,light,NULL,NULL
851,25357.5,0.671074,0.721074,49324,5c10e5c5753adc0001590f2c,smile,light,dim,-20.1926
852,18567.1,0.311737,0.286737,67897,5c10e5c5753adc0001590f2c,smile,light,dim,-53.1263
853,14922.4,0.857926,0.882926,82823,5c10e5c5753adc0001590f2c,smile,light,bright,1.49257
854,10724.2,0.970802,0.970802,93551,5c10e5c5753adc0001590f2c,smile,light,bright,8.28018
855,15953.6,0.12699,0.12699,109507,5c10e5c5753adc0001590f2c,smile,light,dim,-74.601
856,6017.41,0.941595,0.966595,115528,5c10e5c5753adc0001590f2c,smile,light,bright,5.35947
857,NULL,NULL,NULL,9749,57b8e70f35624400013d690c,frown,dark,NULL,NULL
858,25488.3,0.516584,0.316584,35241,57b8e70f35624400013d690c,frown,dark,NULL,NULL
859,16579.3,0.44109,0.44109,51810,57b8e70f35624400013d690c,frown,dark,dim,-7.89104
860,16451.5,0.525023,0.425023,68264,57b8e70f35624400013d690c,frown,dark,dim,0.502313
861,29187.5,0.486178,0.736178,97454,57b8e70f35624400013d690c,frown,dark,bright,-2.38216
862,11864.2,0.509883,0.634883,109334,57b8e70f35624400013d690c,frown,dark,bright,1.98834
863,30725.8,0.465974,0.0659742,140062,57b8e70f35624400013d690c,frown,dark,dim,-2.40258
864,20853.7,0.460051,0.510051,160917,57b8e70f35624400013d690c,frown,dark,bright,-4.9949
865,NULL,NULL,NULL,2826,5c2b9ce5b337310001996c05,frown,dark,NULL,NULL
866,24771.8,0.532959,0.432959,27601,5c2b9ce5b337310001996c05,frown,dark,NULL,NULL
867,32566.4,0.55,0.0235612,60168,5c2b9ce5b337310001996c05,frown,dark,dim,3
868,10158.8,0.468581,0.668581,70328,5c2b9ce5b337310001996c05,frown,dark,bright,-2.1419
869,7591.04,0.527321,0.877321,77920,5c2b9ce5b337310001996c05,frown,dark,bright,0.732065
870,20423.2,0.448565,0.448565,98344,5c2b9ce5b337310001996c05,frown,dark,dim,-6.14349
871,37271.3,0.50467,0.62967,135615,5c2b9ce5b337310001996c05,frown,dark,bright,-0.532966
872,5919.1,0.455427,0.430427,141535,5c2b9ce5b337310001996c05,frown,dark,dim,-3.45731
873,NULL,NULL,NULL,6947,5bc0af535ea1020001f9352d,frown,light,NULL,NULL
874,40739,0.5,0.141585,47692,5bc0af535ea1020001f9352d,frown,light,NULL,NULL
875,17986,0.862776,0.887776,65682,5bc0af535ea1020001f9352d,frown,light,dim,-2.52243
876,18638,0.843218,0.568218,84324,5bc0af535ea1020001f9352d,frown,light,dim,0.0218291
877,21417,0.903116,0.153116,105743,5bc0af535ea1020001f9352d,frown,light,dim,1.51156
878,14487,0.856358,0.956358,120234,5bc0af535ea1020001f9352d,frown,light,bright,-1.66416
879,5696,0.869549,0.944549,125933,5bc0af535ea1020001f9352d,frown,light,bright,-0.345063
880,10969,0.802861,0.877861,136907,5bc0af535ea1020001f9352d,frown,light,bright,-4.01388
881,NULL,NULL,NULL,12716,5bdf91dbb32fa800012ea282,smile,dark,NULL,NULL
882,33454.4,0.681099,0.681099,46174,5bdf91dbb32fa800012ea282,smile,dark,NULL,NULL
883,26431.8,0.435331,0.410331,72609,5bdf91dbb32fa800012ea282,smile,dark,dim,-7.46689
884,7980.29,0.468153,0.568153,80593,5bdf91dbb32fa800012ea282,smile,dark,bright,-2.18475
885,9097.11,0.444963,0.469963,89693,5bdf91dbb32fa800012ea282,smile,dark,dim,-4.50368
886,29436,0.537153,0.512153,119133,5bdf91dbb32fa800012ea282,smile,dark,dim,1.71527
887,28453.9,0.501019,0.626019,147589,5bdf91dbb32fa800012ea282,smile,dark,bright,-0.898133
888,6075.67,0.530269,0.580269,153670,5bdf91dbb32fa800012ea282,smile,dark,bright,1.02688
889,NULL,NULL,NULL,10461,5aca8df5436f550001000d03,frown,medium,NULL,NULL
890,35088,0.518484,0.268485,45555,5aca8df5436f550001000d03,frown,medium,NULL,NULL
891,18725,0.640134,0.865134,64287,5aca8df5436f550001000d03,frown,medium,bright,-3.58657
892,19839,0.593392,0.343392,84133,5aca8df5436f550001000d03,frown,medium,dim,-8.26084
893,10566,0.637421,0.887421,94702,5aca8df5436f550001000d03,frown,medium,bright,-3.85794
894,8291,0.619383,0.669383,102998,5aca8df5436f550001000d03,frown,medium,bright,-4.76175
895,20656,0.621438,0.396438,123657,5aca8df5436f550001000d03,frown,medium,dim,-5.45618
896,25288,0.631373,0.456373,148947,5aca8df5436f550001000d03,frown,medium,dim,-3.56272
897,NULL,NULL,NULL,9163,5a6c93c59d65ec00017e8e72,smile,dark,NULL,NULL
898,30008.2,0.728509,0.728509,39180,5a6c93c59d65ec00017e8e72,smile,dark,NULL,NULL
899,44312.3,0.5,0.361387,83498,5a6c93c59d65ec00017e8e72,smile,dark,dim,-2
900,29821.9,0.437157,0.512157,113325,5a6c93c59d65ec00017e8e72,smile,dark,bright,-5.28428
901,33114.4,0.501291,0.926291,146444,5a6c93c59d65ec00017e8e72,smile,dark,bright,-0.870943
902,11296.4,0.482638,0.182638,157745,5a6c93c59d65ec00017e8e72,smile,dark,dim,-3.73617
903,10220.3,0.475,0.214134,167970,5a6c93c59d65ec00017e8e72,smile,dark,dim,-3.5
904,17455.8,0.53353,0.50853,185429,5a6c93c59d65ec00017e8e72,smile,dark,bright,4.35304
905,NULL,NULL,NULL,4577,5c54ccb01c1e7300011350f9,smile,light,NULL,NULL
906,69977,0.55,0.366738,74556,5c54ccb01c1e7300011350f9,smile,light,NULL,NULL
907,13929,0.868754,0.893754,88489,5c54ccb01c1e7300011350f9,smile,light,bright,2.57542
908,25910,0.882763,0.157763,114401,5c54ccb01c1e7300011350f9,smile,light,dim,3.97632
909,13691,0.926473,0.626473,128094,5c54ccb01c1e7300011350f9,smile,light,dim,5.3473
910,8375,0.917814,0.967814,136471,5c54ccb01c1e7300011350f9,smile,light,bright,2.98137
911,10207,0.919758,0.919758,146679,5c54ccb01c1e7300011350f9,smile,light,bright,4.67579
912,10215,0.925,0.098771,156896,5c54ccb01c1e7300011350f9,smile,light,dim,3.7
913,NULL,NULL,NULL,9282,5ba0303162c5160001b36338,frown,dark,NULL,NULL
914,54954.9,0.467645,0.617645,64239,5ba0303162c5160001b36338,frown,dark,NULL,NULL
915,36357.7,0.429704,0.779704,100599,5ba0303162c5160001b36338,frown,dark,bright,-8.02962
916,36720.7,0.447871,0.0978714,137321,5ba0303162c5160001b36338,frown,dark,dim,-7.21286
917,50332.8,0.415762,0.265762,187656,5ba0303162c5160001b36338,frown,dark,dim,-7.42377
918,20597.5,0.498856,0.798855,208255,5ba0303162c5160001b36338,frown,dark,bright,-2.11445
919,16892.5,0.409272,0.184272,225152,5ba0303162c5160001b36338,frown,dark,dim,-8.07281
920,17226.3,0.425,0.983418,242380,5ba0303162c5160001b36338,frown,dark,bright,-8.5
921,NULL,NULL,NULL,9719,5c6942080d7f5f00014b9bad,frown,light,NULL,NULL
922,50113,0.509681,0.509681,59832,5c6942080d7f5f00014b9bad,frown,light,NULL,NULL
923,41614,0.874607,0.924607,101462,5c6942080d7f5f00014b9bad,frown,light,bright,-1.33928
924,9919,0.885644,0.910644,111381,5c6942080d7f5f00014b9bad,frown,light,bright,1.26444
925,12516,0.881375,0.931375,123897,5c6942080d7f5f00014b9bad,frown,light,bright,0.837538
926,49880,0.856828,0.356828,173777,5c6942080d7f5f00014b9bad,frown,light,dim,1.38281
927,23618,0.820446,0.770446,197395,5c6942080d7f5f00014b9bad,frown,light,dim,-2.2554
928,22298,0.885788,0.135788,219693,5c6942080d7f5f00014b9bad,frown,light,dim,-0.221162
929,NULL,NULL,NULL,3523,5c170b78e6eb4e0001b3d813,smile,dark,NULL,NULL
930,15222.6,0.549158,0.549158,18750,5c170b78e6eb4e0001b3d813,smile,dark,NULL,NULL
931,20619.2,0.452053,0.527053,39372,5c170b78e6eb4e0001b3d813,smile,dark,bright,-3.79466
932,32085,0.483154,0.0581538,71460,5c170b78e6eb4e0001b3d813,smile,dark,dim,-3.68462
933,24276.7,0.480448,0.430448,95740,5c170b78e6eb4e0001b3d813,smile,dark,dim,-2.95516
934,23459.4,0.528036,0.803036,119201,5c170b78e6eb4e0001b3d813,smile,dark,bright,1.80357
935,29374.7,0.554582,0.579582,148578,5c170b78e6eb4e0001b3d813,smile,dark,bright,3.45817
936,19918.8,0.45907,0.0840696,168499,5c170b78e6eb4e0001b3d813,smile,dark,dim,-3.09304
937,NULL,NULL,NULL,3404,5c41d7ff14748200015064a8,smile,light,NULL,NULL
938,2616,0.564697,0.564697,6031,5c41d7ff14748200015064a8,smile,light,NULL,NULL
939,6401,0.990208,0.940208,12444,5c41d7ff14748200015064a8,smile,light,bright,10.2208
940,17053,0.740028,0.165028,29508,5c41d7ff14748200015064a8,smile,light,dim,-10.2972
941,6953,0.875,0.935496,36464,5c41d7ff14748200015064a8,smile,light,bright,0.2
942,8096,0.783406,0.133406,44564,5c41d7ff14748200015064a8,smile,light,dim,-5.9594
943,5579,0.867866,0.567866,50146,5c41d7ff14748200015064a8,smile,light,dim,-0.513437
944,4942,0.864777,0.914777,55092,5c41d7ff14748200015064a8,smile,light,bright,-2.32229
945,NULL,NULL,NULL,677762,5bdf2dd805ba8e00019655f8,frown,light,NULL,NULL
946,15392,0.526917,0.526917,693160,5bdf2dd805ba8e00019655f8,frown,light,NULL,NULL
947,9169,0.796252,0.371252,702332,5bdf2dd805ba8e00019655f8,frown,light,dim,-4.67482
948,5524,0.84099,0.56599,707861,5bdf2dd805ba8e00019655f8,frown,light,dim,-4.70098
949,4985,0.800627,0.700627,712847,5bdf2dd805ba8e00019655f8,frown,light,dim,-4.23725
950,7902,0.85227,0.92727,720751,5bdf2dd805ba8e00019655f8,frown,light,bright,-2.07299
951,1708,0.890049,0.890049,722463,5bdf2dd805ba8e00019655f8,frown,light,bright,1.70492
952,4492,0.875,0.951794,726956,5bdf2dd805ba8e00019655f8,frown,light,bright,-1.3
953,NULL,NULL,NULL,7246,57587b29713d8400061730e4,smile,medium,NULL,NULL
954,20267.9,0.489521,0.739521,27517,57587b29713d8400061730e4,smile,medium,NULL,NULL
955,20878.2,0.655509,0.955509,48397,57587b29713d8400061730e4,smile,medium,bright,-2.04914
956,15798.5,0.656874,0.781874,64197,57587b29713d8400061730e4,smile,medium,bright,-1.91257
957,11685.9,0.668449,0.643449,75884,57587b29713d8400061730e4,smile,medium,dim,0.144888
958,12903.3,0.664438,0.939438,88789,57587b29713d8400061730e4,smile,medium,bright,-1.15617
959,12742.5,0.651266,0.126266,101532,57587b29713d8400061730e4,smile,medium,dim,-2.47343
960,10750.3,0.645689,0.595689,112284,57587b29713d8400061730e4,smile,medium,dim,-2.13113
961,NULL,NULL,NULL,2314,5b0b41ad444cef0001ca3c4b,frown,medium,NULL,NULL
962,16746.6,0.52125,0.17125,19067,5b0b41ad444cef0001ca3c4b,frown,medium,NULL,NULL
963,4214.04,0.752001,0.752001,23282,5b0b41ad444cef0001ca3c4b,frown,medium,bright,7.60006
964,4487.35,0.767888,0.892888,27771,5b0b41ad444cef0001ca3c4b,frown,medium,bright,10.0888
965,3108.71,0.672354,0.722354,30883,5b0b41ad444cef0001ca3c4b,frown,medium,bright,0.535361
966,4868.79,0.733847,0.383847,35754,5b0b41ad444cef0001ca3c4b,frown,medium,dim,5.78468
967,5572.88,0.725,0.117964,41330,5b0b41ad444cef0001ca3c4b,frown,medium,dim,4.9
968,6940.78,0.722173,0.197173,48274,5b0b41ad444cef0001ca3c4b,frown,medium,dim,4.61729
969,NULL,NULL,NULL,2233,587b700e25d7a10001c66f25,smile,medium,NULL,NULL
970,12029.1,0.421059,0.421059,14271,587b700e25d7a10001c66f25,smile,medium,NULL,NULL
971,4883.72,0.752774,0.827774,19165,587b700e25d7a10001c66f25,smile,medium,bright,7.67736
972,4609.36,0.697152,0.897152,23781,587b700e25d7a10001c66f25,smile,medium,bright,2.11523
973,8121.52,0.755251,0.0302512,31908,587b700e25d7a10001c66f25,smile,medium,dim,8.82512
974,5425.82,0.650072,0.050072,37339,587b700e25d7a10001c66f25,smile,medium,dim,-1.6928
975,6316.3,0.637986,0.912986,43663,587b700e25d7a10001c66f25,smile,medium,bright,-3.8014
976,5336.5,0.650222,0.600222,49005,587b700e25d7a10001c66f25,smile,medium,dim,-2.57778
977,NULL,NULL,NULL,4631,5c9e7281e57be600147041bb,smile,dark,NULL,NULL
978,10009,0.527968,0.527968,14647,5c9e7281e57be600147041bb,smile,dark,NULL,NULL
979,15316,0.503093,0.503093,29967,5c9e7281e57be600147041bb,smile,dark,bright,1.30935
980,3554,0.360953,0.360953,33532,5c9e7281e57be600147041bb,smile,dark,dim,-14.9047
981,2529,0.940715,0.940715,36065,5c9e7281e57be600147041bb,smile,dark,bright,43.0715
982,2846,0.546829,0.546829,38915,5c9e7281e57be600147041bb,smile,dark,bright,2.68286
983,1196,0.404094,0.404094,40115,5c9e7281e57be600147041bb,smile,dark,dim,-11.5906
984,897,0.468398,0.468398,41016,5c9e7281e57be600147041bb,smile,dark,dim,-2.16017
985,NULL,NULL,NULL,2375,5bc60dcff653a50001ce0145,smile,dark,NULL,NULL
986,16036.6,0.982366,0.982366,18416,5bc60dcff653a50001ce0145,smile,dark,NULL,NULL
987,17677,0.477497,0.552497,36116,5bc60dcff653a50001ce0145,smile,dark,bright,-4.25029
988,5525.6,0.483776,0.308776,41644,5bc60dcff653a50001ce0145,smile,dark,dim,-2.62243
989,4526.1,0.45896,0.63396,46172,5bc60dcff653a50001ce0145,smile,dark,bright,-3.104
990,5854.7,0.526823,0.926823,52028,5bc60dcff653a50001ce0145,smile,dark,bright,1.6823
991,6478.2,0.429438,0.404438,58508,5bc60dcff653a50001ce0145,smile,dark,dim,-6.05617
992,7990.4,0.471766,0.0717657,66500,5bc60dcff653a50001ce0145,smile,dark,dim,-4.82343
993,NULL,NULL,NULL,3383,5c688e2f0894a000015acb96,frown,medium,NULL,NULL
994,18233.1,0.505495,0.155495,21622,5c688e2f0894a000015acb96,frown,medium,NULL,NULL
995,8447.13,0.619392,0.369392,30071,5c688e2f0894a000015acb96,frown,medium,dim,-5.66078
996,3726.93,0.681931,0.806931,33805,5c688e2f0894a000015acb96,frown,medium,bright,0.593111
997,4696.15,0.617292,0.792292,38502,5c688e2f0894a000015acb96,frown,medium,bright,-4.97079
998,6351.02,0.604371,0.404371,44854,5c688e2f0894a000015acb96,frown,medium,dim,-6.26294
999,5495.98,0.62087,0.49587,50351,5c688e2f0894a000015acb96,frown,medium,dim,-5.51297
1000,5335.27,0.647977,0.822977,55687,5c688e2f0894a000015acb96,frown,medium,bright,-2.80234
1001,NULL,NULL,NULL,2637,5c3dcf4fc1c7e30001e4e735,smile,light,NULL,NULL
1002,14285,0.5,0.462818,16925,5c3dcf4fc1c7e30001e4e735,smile,light,NULL,NULL
1003,8579,0.803465,0.853465,25507,5c3dcf4fc1c7e30001e4e735,smile,light,bright,-3.95348
1004,11325,0.880759,0.355759,36833,5c3dcf4fc1c7e30001e4e735,smile,light,dim,-0.724062
1005,12384,0.91656,0.66656,49220,5c3dcf4fc1c7e30001e4e735,smile,light,dim,4.35605
1006,6401,0.914811,0.614811,55622,5c3dcf4fc1c7e30001e4e735,smile,light,dim,2.68114
1007,5181,0.855218,0.980218,60805,5c3dcf4fc1c7e30001e4e735,smile,light,bright,1.22183
1008,4422,0.900534,0.925534,65229,5c3dcf4fc1c7e30001e4e735,smile,light,bright,2.75339
1009,NULL,NULL,NULL,2975,5c4f358c58dc200001556a52,frown,light,NULL,NULL
1010,19422.5,0.484709,0.184709,22400,5c4f358c58dc200001556a52,frown,light,NULL,NULL
1011,10214.2,0.86695,0.99195,32616,5c4f358c58dc200001556a52,frown,light,bright,-0.605015
1012,4660.07,0.836588,0.411588,37277,5c4f358c58dc200001556a52,frown,light,dim,-0.641197
1013,5395.81,0.857893,0.582893,42674,5c4f358c58dc200001556a52,frown,light,dim,1.48934
1014,2789.9,0.9049,0.9299,45465,5c4f358c58dc200001556a52,frown,light,bright,1.68998
1015,7012.94,0.92366,0.97366,52479,5c4f358c58dc200001556a52,frown,light,bright,3.56596
1016,9517.38,0.827051,0.577051,61997,5c4f358c58dc200001556a52,frown,light,dim,-4.59495
1017,NULL,NULL,NULL,4018,5c0004a72340e10001bfc3a0,frown,medium,NULL,NULL
1018,8650,0.528702,0.278702,12671,5c0004a72340e10001bfc3a0,frown,medium,NULL,NULL
1019,5373,0.695669,0.770669,18045,5c0004a72340e10001bfc3a0,frown,medium,bright,2.86688
1020,4953,0.66725,0.21725,23000,5c0004a72340e10001bfc3a0,frown,medium,dim,-0.874971
1021,2564,0.688202,0.713202,25566,5c0004a72340e10001bfc3a0,frown,medium,bright,2.12019
1022,4041,0.660105,0.385105,29608,5c0004a72340e10001bfc3a0,frown,medium,dim,-1.58951
1023,3966,0.67424,0.34924,33577,5c0004a72340e10001bfc3a0,frown,medium,dim,-0.176035
1024,2252,0.681915,0.731915,35830,5c0004a72340e10001bfc3a0,frown,medium,bright,0.591485
1025,NULL,NULL,NULL,31120,5c61a4c24013b10001ac2bd8,frown,dark,NULL,NULL
1026,3725.42,0.319426,0.319426,34857,5c61a4c24013b10001ac2bd8,frown,dark,NULL,NULL
1027,1616.48,0.731674,0.731674,36480,5c61a4c24013b10001ac2bd8,frown,dark,bright,24.1674
1028,1423.42,0.922211,0.922211,37909,5c61a4c24013b10001ac2bd8,frown,dark,bright,40.2211
1029,1135.14,0.196077,0.196077,39049,5c61a4c24013b10001ac2bd8,frown,dark,dim,-29.3923
1030,8394.57,0.848803,0.723803,47448,5c61a4c24013b10001ac2bd8,frown,dark,bright,33.8803
1031,2088.61,0.261987,0.236987,49544,5c61a4c24013b10001ac2bd8,frown,dark,dim,-24.8013
1032,1269.9,0.290573,0.290573,50823,5c61a4c24013b10001ac2bd8,frown,dark,dim,-22.9427
1033,NULL,NULL,NULL,3117,5aca226ee734400001da63d0,frown,light,NULL,NULL
1034,15835.9,0.135949,0.0859494,18956,5aca226ee734400001da63d0,frown,light,NULL,NULL
1035,3678.23,0.878826,0.878826,22636,5aca226ee734400001da63d0,frown,light,bright,0.582615
1036,2542.95,0.909039,0.909039,25180,5aca226ee734400001da63d0,frown,light,bright,2.10389
1037,10376.7,0.889205,0.564205,35558,5aca226ee734400001da63d0,frown,light,dim,1.62055
1038,15187.8,0.884351,0.0593506,50748,5aca226ee734400001da63d0,frown,light,dim,4.13506
1039,5710.86,0.85,0.647711,56460,5aca226ee734400001da63d0,frown,light,dim,0.7
1040,3190.46,0.917213,0.942213,59652,5aca226ee734400001da63d0,frown,light,bright,2.92125
1041,NULL,NULL,NULL,3710,594e2bb7a402220001d84067,frown,dark,NULL,NULL
1042,21729.7,0.502834,0.902834,25444,594e2bb7a402220001d84067,frown,dark,NULL,NULL
1043,16525,0.419863,0.869864,41972,594e2bb7a402220001d84067,frown,dark,bright,-7.01365
1044,14990.2,0.425,0.101456,56964,594e2bb7a402220001d84067,frown,dark,dim,-8.5
1045,10798.3,0.437166,0.537166,67764,594e2bb7a402220001d84067,frown,dark,bright,-7.28342
1046,8622.46,0.405666,0.130666,76388,594e2bb7a402220001d84067,frown,dark,dim,-8.43344
1047,18750.4,0.456634,0.681634,95140,594e2bb7a402220001d84067,frown,dark,bright,-6.33661
1048,4726.19,0.467394,0.492394,99867,594e2bb7a402220001d84067,frown,dark,dim,-5.26056
1049,NULL,NULL,NULL,4276,5c3a57328573720001af76be,smile,light,NULL,NULL
1050,13418.2,0.83428,0.83428,17704,5c3a57328573720001af76be,smile,light,NULL,NULL
1051,32355.2,0.982626,0.982626,50066,5c3a57328573720001af76be,smile,light,bright,10.9626
1052,5328.76,0.417192,0.417192,55402,5c3a57328573720001af76be,smile,light,dim,-42.5808
1053,4508.63,0.850204,0.850204,59914,5c3a57328573720001af76be,smile,light,bright,0.720436
1054,3801.99,0.917263,0.917263,63722,5c3a57328573720001af76be,smile,light,bright,4.42631
1055,3437.65,0.843444,0.843444,67166,5c3a57328573720001af76be,smile,light,dim,-4.45563
1056,2526.23,0.746521,0.746521,69699,5c3a57328573720001af76be,smile,light,dim,-14.1479
1057,NULL,NULL,NULL,3266,5c9bc48a8972e9001451cbb1,frown,dark,NULL,NULL
1058,32487.4,1,0.894688,35758,5c9bc48a8972e9001451cbb1,frown,dark,NULL,NULL
1059,8033.14,0.408587,0.933587,43794,5c9bc48a8972e9001451cbb1,frown,dark,bright,-10.1413
1060,10034.3,0.42935,0.87935,53832,5c9bc48a8972e9001451cbb1,frown,dark,bright,-6.06498
1061,8392.71,0.4,0.157885,62227,5c9bc48a8972e9001451cbb1,frown,dark,dim,-12
1062,7126.52,0.458479,0.683479,69356,5c9bc48a8972e9001451cbb1,frown,dark,bright,-6.15209
1063,4277.41,0.448968,0.373968,73636,5c9bc48a8972e9001451cbb1,frown,dark,dim,-6.10319
1064,5711.54,0.412223,0.437223,79351,5c9bc48a8972e9001451cbb1,frown,dark,dim,-7.7777
1065,NULL,NULL,NULL,7784,5c33e63401439b0001a0c402,smile,dark,NULL,NULL
1066,15907.6,0.236957,0.236957,23697,5c33e63401439b0001a0c402,smile,dark,NULL,NULL
1067,10207.2,0.536176,0.536176,33908,5c33e63401439b0001a0c402,smile,dark,bright,1.6176
1068,11759.2,0.507697,0.0576967,45671,5c33e63401439b0001a0c402,smile,dark,dim,-0.230335
1069,6432,0.503276,0.203276,52106,5c33e63401439b0001a0c402,smile,dark,dim,-0.672371
1070,9399.92,0.541383,0.791383,61507,5c33e63401439b0001a0c402,smile,dark,bright,2.1383
1071,13787.9,0.498963,0.198963,75298,5c33e63401439b0001a0c402,smile,dark,dim,0.896306
1072,9608.59,0.46373,0.96373,84909,5c33e63401439b0001a0c402,smile,dark,bright,-2.62696
1073,NULL,NULL,NULL,6087,5c06ad9421cb7e0001287bed,frown,light,NULL,NULL
1074,20002.7,0.11712,0.11712,26093,5c06ad9421cb7e0001287bed,frown,light,NULL,NULL
1075,13915.2,0.629847,0.654847,40012,5c06ad9421cb7e0001287bed,frown,light,dim,-25.8153
1076,38946.5,0.794019,0.394019,78961,5c06ad9421cb7e0001287bed,frown,light,dim,-7.8981
1077,9959.18,0.819401,0.969401,88923,5c06ad9421cb7e0001287bed,frown,light,bright,-2.35992
1078,4511.52,0.861995,0.911995,93437,5c06ad9421cb7e0001287bed,frown,light,bright,1.89951
1079,11756.4,0.869987,0.319988,105195,5c06ad9421cb7e0001287bed,frown,light,dim,-0.30125
1080,6520.52,0.863507,0.938507,111718,5c06ad9421cb7e0001287bed,frown,light,bright,-2.4493
1081,NULL,NULL,NULL,16757,59eddbeac0d35a00012956a4,smile,dark,NULL,NULL
1082,10095.8,0.324069,0.324069,26856,59eddbeac0d35a00012956a4,smile,dark,NULL,NULL
1083,10473.1,0.423918,0.323918,37331,59eddbeac0d35a00012956a4,smile,dark,dim,-9.60823
1084,7078.1,0.423194,0.198194,44411,59eddbeac0d35a00012956a4,smile,dark,dim,-8.68062
1085,4848.94,0.457388,0.582388,49262,59eddbeac0d35a00012956a4,smile,dark,bright,-3.26123
1086,4106.82,0.444242,0.194242,53365,59eddbeac0d35a00012956a4,smile,dark,dim,-7.57582
1087,7467.08,0.475,0.987101,60834,59eddbeac0d35a00012956a4,smile,dark,bright,-3.5
1088,5916.28,0.439261,0.839261,66752,59eddbeac0d35a00012956a4,smile,dark,bright,-5.07393
1089,NULL,NULL,NULL,10364,5c75221cf37c410017b9ea21,smile,light,NULL,NULL
1090,11396.8,0.588248,0.588248,21767,5c75221cf37c410017b9ea21,smile,light,NULL,NULL
1091,13406.8,0.89186,0.89186,35176,5c75221cf37c410017b9ea21,smile,light,bright,0.386012
1092,5847.15,0.861275,0.686275,41024,5c75221cf37c410017b9ea21,smile,light,dim,-1.17247
1093,9433.67,0.814624,0.214624,50450,5c75221cf37c410017b9ea21,smile,light,dim,-2.83756
1094,6496.02,0.874253,0.974253,56948,5c75221cf37c410017b9ea21,smile,light,bright,-1.37468
1095,7917.31,0.825044,0.225044,64866,5c75221cf37c410017b9ea21,smile,light,dim,-4.79558
1096,3484.04,0.812602,0.887602,68352,5c75221cf37c410017b9ea21,smile,light,bright,-3.03982
1097,NULL,NULL,NULL,2757,5a15af95ff266c0001d20fc2,smile,medium,NULL,NULL
1098,18422.5,0.546742,0.696742,21185,5a15af95ff266c0001d20fc2,smile,medium,NULL,NULL
